product_name,brands,pnns_groups_1,pnns_groups_2,energy-kcal_100g,sugars_100g,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,proteins_100g,nutriscore_grade,nova_group,environmental_score_grade,unique_scans_n
Biscuits céréales & baies de goji,Germinal,Sugary snacks,Biscuits and cakes,429.0,14.0,15.0,2.1,0.65,4.2,7.5,d,4,c,2
Balocco Biscuits Cruschelle 350 G,Balocco,Sugary snacks,Biscuits and cakes,432.0,21.0,14.0,1.5,0.89999997615814,7.4,7.9,d,4,b,3
Bastoncini,Balocco,Sugary snacks,Biscuits and cakes,468.75,21.875,18.75,1.5625,0.78125,3.125,6.25,d,4,c,2
Savoiardi,Balocco,Sugary snacks,Biscuits and cakes,393.93939393939,42.424242424242,4.5454545454545,0.0,0.26515151515153,3.030303030303,9.0909090909091,d,4,c,2
Panettone,Balocco,Sugary snacks,Pastries,370.0,29.0,14.0,7.5,0.425,2.4,6.7,e,4,c,2
Il Pandoro,Balocco,Sugary snacks,Pastries,418.0,27.0,20.0,11.0,0.56,0.0,8.0,e,4,c,13
Mini Italian Delicious Panettone,Balocco,Sugary snacks,Pastries,376.0,28.0,15.0,7.6,0.31,0.0,7.2,e,4,c,2
Balocco torte in festa voglia di cioccolato,Balocco,Sugary snacks,Pastries,394.0,26.0,18.0,8.0,0.48,27.0,7.0,d,4,c,3
Pandoro Lemondoro Cake,Balocco,Sugary snacks,Biscuits and cakes,320.0,23.0,15.0,8.0,0.425,0.96,6.0,d,4,unknown,2
Panettone & Chocolate,Balocco,Sugary snacks,Pastries,422.0,20.5,21.7,12.0,0.41,2.41,8.43,e,4,c,1
Bastoncini,Balocco,Sugary snacks,Biscuits and cakes,467.0,22.0,18.0,1.6,0.76,1.9,6.4,d,4,c,9
Ciambelle,Balocco,Sugary snacks,Biscuits and cakes,482.0,20.0,20.0,3.2,0.71,1.9,6.5,d,4,c,6
Pastefrolle,Balocco,Sugary snacks,Biscuits and cakes,450.0,25.0,15.0,1.6,0.71,1.9,6.9,d,4,c,13
Cruschelle,Balocco,Sugary snacks,Biscuits and cakes,436.0,21.0,14.0,1.4,0.9,7.4,7.9,d,4,c,63
Girandole,Balocco,Sugary snacks,Biscuits and cakes,481.0,21.0,22.0,5.9,0.49,2.4,6.5,e,4,b,4
Cruschelle 100% Farina Integrale,Balocco,Sugary snacks,Biscuits and cakes,432.0,20.0,14.0,1.5,0.88,8.8,9.2,c,4,c,5
Rusticotti,Balocco,Sugary snacks,Biscuits and cakes,446.0,20.0,18.0,1.8,0.67,10.0,9.98,c,4,c,29
Amaretto,"Disaronno, Illva Saronno S.p.A. Saronno Italy",Alcoholic beverages,Alcoholic beverages,37.0,6.0,0.0,0.0,0.0,0.0,0.0,not-applicable,4,d,12
TORTINI con crema alla Nocciola,Beniamino,unknown,unknown,401.0,29.2,15.3,1.5,0.6,2.0,5.4,unknown,4,unknown,3
Olio Extra vergine di Oliva,Coop,Fat and sauces,Fats,824.0,0.0,92.0,14.0,0.0,0.0,0.0,b,2,d,3
Vongole sgusciate,Coop,Fish Meat Eggs,Fish and seafood,97.0,0.0,1.7,0.7,1.1,0.0,18.0,a,3,unknown,2
Panettone Classico,Coop,Sugary snacks,Pastries,364.0,26.0,14.0,9.0,0.38,2.5,6.5,e,4,c,4
passata di pomodoro biologica,Coop,Fat and sauces,Dressings and sauces,26.0,3.7,0.2,0.1,0.03,0.9,1.4,a,1,a-plus,6
frollini ai cereali,"Vivi Verde, coop",Sugary snacks,Biscuits and cakes,484.0,18.0,21.0,2.4,0.65,6.2,6.8,d,4,a,17
Caffè solubile classico Coop,Coop,unknown,unknown,316.0,0.0,0.0,0.0,0.43,20.0,27.0,unknown,1,f,10
Pomodori secchi,Coop,Fruits and vegetables,Vegetables,206.0,8.4,15.0,2.5,4.05,7.8,4.3,e,4,f,3
Panettone senza canditi,Coop,Sugary snacks,Pastries,368.0,27.0,14.0,8.0,0.3,3.0,7.0,e,4,c,1
Cornetti,Coop,Salty snacks,Appetizers,518.0,2.0,28.0,3.7,1.9,2.0,6.4,d,4,a,2
Piadina romagnola IGP alla riminese,Coop,Cereals and potatoes,Bread,289.0,1.1,7.8,1.1,1.4,1.4,7.0,c,4,a-plus,1
Triangolini,"Coop, Vivi Verde",Cereals and potatoes,Cereals,408.0,1.0,7.0,1.0,1.0,3.0,9.8,c,3,a-plus,7
Salsa tartufata,Fiorfiore COOP,Fat and sauces,Dressings and sauces,148.0,4.9,13.0,2.2,1.5,0.0,2.1,c,4,d,3
Torroncini teneri,Coop,unknown,unknown,478.0,55.0,22.0,2.0,0.0,4.0,6.0,e,4,unknown,1
mix frutta secca ed essiccata,Coop,unknown,unknown,567.0,21.0,45.0,3.6,0.05,7.9,13.0,d,3,unknown,5
Yogurt mirtillo biologico magro,"Coop, viviverde",Milk and dairy products,Milk and yogurt,78.0,14.0,0.1,0.1,0.1,0.7,3.7,b,4,a,3
"La Densa, passata di pomodoro",Coop,Fat and sauces,Dressings and sauces,35.0,4.4,0.0,0.0,0.492,1.1,1.2,b,3,a-plus,3
Passata di pomodoro 500gr,COOP,Fat and sauces,Dressings and sauces,21.0,3.0,0.1,0.0,0.48,0.7,1.1,a,3,a-plus,2
Doppio Concentrato Di Pomodoro,Coop,Fruits and vegetables,Vegetables,109.0,13.1,0.3,0.1,0.13,2.7,4.3,a,1,b,1
Aceto balsamico di Modena,"Coop, Fiorfiore",Fat and sauces,Dressings and sauces,331.0,77.1,0.1,0.1,0.0,0.0,1.2,not-applicable,2,a-plus,2
Abricot biologique,"COOP, Vivi Verde",Sugary snacks,Sweets,164.0,40.0,0.1,0.0,0.0,0.9,0.2,d,4,unknown,1
Miele di castagno biologico,"Coop, Vivi Verde",Sugary snacks,Sweets,331.0,83.0,0.0,0.0,0.03,0.0,0.0,e,2,a-plus,4
Mix di frutta secca,COOP,Fruits and vegetables,Dried fruits,579.0,20.7,47.0,3.6,0.02,8.1,13.0,d,1,unknown,3
